id,realtime_start,realtime_end,title,observation_start,observation_end,frequency,frequency_short,units,units_short,seasonal_adjustment,seasonal_adjustment_short,last_updated,popularity,group_popularity,city,state,notes
ENUC168240110,2021-12-30,2021-12-30,"Average Weekly Wages for Employees in Federal Government Establishments in Charlottesville, VA (MSA)",1990-01-01,2021-04-01,Quarterly,Q,Dollars per Week,$ per Week,Not Seasonally Adjusted,NSA,2021-12-01 11:10:57-06,1,1,Charlottesville,VA,"Average weekly wages are the wages paid by unemployment insurance covered employers during the calendar quarter, regardless of when the services were performed. Included in wages are pay for vacation and other paid leave, bonuses, stock options, tips, the cash value of meals and lodging, and in some States, contributions to deferred compensation plans (such as 401(k) plans)."
ENUC168240110SA,2021-12-30,2021-12-30,"Average Weekly Wages for Employees in Federal Government Establishments in Charlottesville, VA (MSA)",1990-01-01,2021-04-01,Quarterly,Q,Dollars per Week,$ per Week,Seasonally Adjusted,SA,2021-12-01 11:19:39-06,1,1,Charlottesville,VA,"Average weekly wages are the wages paid by unemployment insurance covered employers during the calendar quarter, regardless of when the services were performed. Included in wages are pay for vacation and other paid leave, bonuses, stock options, tips, the cash value of meals and lodging, and in some States, contributions to deferred compensation plans (such as 401(k) plans). 

The Federal Reserve Bank of St. Louis seasonally adjusts this series by using the 'statsmodel' library from Python with default parameter settings. The package uses the U.S. Bureau of the Census X-13ARIMA-SEATS Seasonal Adjustment Program. More information on the 'statsmodel' X-13ARIMA-SEATS package can be found here (https://www.statsmodels.org/dev/generated/statsmodels.tsa.x13.x13_arima_analysis.html). More information on X-13ARIMA-SEATS can be found here (https://www.census.gov/srd/www/x13as/).

Many series include both seasonally adjusted (SA) and not seasonally adjusted (NSA) data. In some cases, the NSA data will be updated but the SA data will not be updated. The reason is usually that the data series has not accumulated enough new seasonal factors to trigger an adjustment.The NSA series can be located here (https://fred.stlouisfed.org/series/ENUC168240110) The FRED team is currently working on a new procedure to replace SA data that has not yet be updated with NSA data that has been updated.

Some seasonally adjusted series may exhibit negative values because they are created from a seasonal adjustment process regardless of the actual meaning or interpretation of the given indicator."
ENUC168240210,2021-12-30,2021-12-30,"Average Weekly Wages for Employees in State Government Establishments in Charlottesville, VA (MSA)",1990-01-01,2021-04-01,Quarterly,Q,Dollars per Week,$ per Week,Not Seasonally Adjusted,NSA,2021-12-01 11:10:57-06,1,1,Charlottesville,VA,"Average weekly wages are the wages paid by unemployment insurance covered employers during the calendar quarter, regardless of when the services were performed. Included in wages are pay for vacation and other paid leave, bonuses, stock options, tips, the cash value of meals and lodging, and in some States, contributions to deferred compensation plans (such as 401(k) plans)."
ENUC168240210SA,2021-12-30,2021-12-30,"Average Weekly Wages for Employees in State Government Establishments in Charlottesville, VA (MSA)",1990-01-01,2021-04-01,Quarterly,Q,Dollars per Week,$ per Week,Seasonally Adjusted,SA,2021-12-01 11:23:07-06,0,1,Charlottesville,VA,"Average weekly wages are the wages paid by unemployment insurance covered employers during the calendar quarter, regardless of when the services were performed. Included in wages are pay for vacation and other paid leave, bonuses, stock options, tips, the cash value of meals and lodging, and in some States, contributions to deferred compensation plans (such as 401(k) plans). 

The Federal Reserve Bank of St. Louis seasonally adjusts this series by using the 'x12' package from R with default parameter settings. The package uses the U.S. Bureau of the Census X-12-ARIMA Seasonal Adjustment Program. More information on the 'x12' package can be found at http://cran.r-project.org/web/packages/x12/x12.pdf. More information on X-12-ARIMA can be found at http://www.census.gov/srd/www/x12a/."
ENUC168240310,2021-12-30,2021-12-30,"Average Weekly Wages for Employees in Local Government Establishments in Charlottesville, VA (MSA)",1990-01-01,2021-04-01,Quarterly,Q,Dollars per Week,$ per Week,Not Seasonally Adjusted,NSA,2021-12-01 11:10:56-06,1,1,Charlottesville,VA,"Average weekly wages are the wages paid by unemployment insurance covered employers during the calendar quarter, regardless of when the services were performed. Included in wages are pay for vacation and other paid leave, bonuses, stock options, tips, the cash value of meals and lodging, and in some States, contributions to deferred compensation plans (such as 401(k) plans)."
ENUC168240310SA,2021-12-30,2021-12-30,"Average Weekly Wages for Employees in Local Government Establishments in Charlottesville, VA (MSA)",1990-01-01,2021-04-01,Quarterly,Q,Dollars per Week,$ per Week,Seasonally Adjusted,SA,2021-12-01 11:23:07-06,0,1,Charlottesville,VA,"Average weekly wages are the wages paid by unemployment insurance covered employers during the calendar quarter, regardless of when the services were performed. Included in wages are pay for vacation and other paid leave, bonuses, stock options, tips, the cash value of meals and lodging, and in some States, contributions to deferred compensation plans (such as 401(k) plans). 

The Federal Reserve Bank of St. Louis seasonally adjusts this series by using the 'x12' package from R with default parameter settings. The package uses the U.S. Bureau of the Census X-12-ARIMA Seasonal Adjustment Program. More information on the 'x12' package can be found at http://cran.r-project.org/web/packages/x12/x12.pdf. More information on X-12-ARIMA can be found at http://www.census.gov/srd/www/x12a/."
ENUC168240510,2021-12-30,2021-12-30,"Average Weekly Wages for Employees in Private Establishments in Charlottesville, VA (MSA)",1990-01-01,2021-04-01,Quarterly,Q,Dollars per Week,$ per Week,Not Seasonally Adjusted,NSA,2021-12-01 11:10:56-06,1,1,Charlottesville,VA,"Average weekly wages are the wages paid by unemployment insurance covered employers during the calendar quarter, regardless of when the services were performed. Included in wages are pay for vacation and other paid leave, bonuses, stock options, tips, the cash value of meals and lodging, and in some States, contributions to deferred compensation plans (such as 401(k) plans)."
ENUC168240510SA,2021-12-30,2021-12-30,"Average Weekly Wages for Employees in Private Establishments in Charlottesville, VA (MSA)",1990-01-01,2021-04-01,Quarterly,Q,Dollars per Week,$ per Week,Seasonally Adjusted,SA,2021-12-01 11:19:39-06,1,1,Charlottesville,VA,"Average weekly wages are the wages paid by unemployment insurance covered employers during the calendar quarter, regardless of when the services were performed. Included in wages are pay for vacation and other paid leave, bonuses, stock options, tips, the cash value of meals and lodging, and in some States, contributions to deferred compensation plans (such as 401(k) plans). 

The Federal Reserve Bank of St. Louis seasonally adjusts this series by using the 'statsmodel' library from Python with default parameter settings. The package uses the U.S. Bureau of the Census X-13ARIMA-SEATS Seasonal Adjustment Program. More information on the 'statsmodel' X-13ARIMA-SEATS package can be found here (https://www.statsmodels.org/dev/generated/statsmodels.tsa.x13.x13_arima_analysis.html). More information on X-13ARIMA-SEATS can be found here (https://www.census.gov/srd/www/x13as/).

Many series include both seasonally adjusted (SA) and not seasonally adjusted (NSA) data. In some cases, the NSA data will be updated but the SA data will not be updated. The reason is usually that the data series has not accumulated enough new seasonal factors to trigger an adjustment.The NSA series can be located here (https://fred.stlouisfed.org/series/ENUC168240510) The FRED team is currently working on a new procedure to replace SA data that has not yet be updated with NSA data that has been updated.

Some seasonally adjusted series may exhibit negative values because they are created from a seasonal adjustment process regardless of the actual meaning or interpretation of the given indicator."
HORAMMMSA16820,2021-12-30,2021-12-30,"Market Hotness: Hotness Rank in Charlottesville, VA (CBSA)",2018-08-01,2021-11-01,Monthly,M,Rank Change,Rank Chg.,Not Seasonally Adjusted,NSA,2021-12-07 09:07:09-06,1,1,Charlottesville,VA,"Market hotness rank for the specified zip code, county, or metro area's compared to all other zip codes, counties and metro areas nationally. A rank value of 1 is considered the hottest in the country.

The change in Hotness rank from the previous month. A positive value indicates a market has cooled down (moved down in ranking), and a negative value indicates a market has heated up (moved up in ranking).

With the release of its November 2021 housing trends report, Realtor.com® incorporated a new and improved methodology for capturing and reporting housing inventory trends and metrics. The new methodology uses the latest and most accurate data mapping of listing statuses to yield a cleaner and more consistent measurement of active listings at both the national and local level. The methodology has also been adjusted to better account for missing data in some fields including square footage. Most areas across the country will see minor changes with a smaller handful of areas seeing larger updates. As a result of these changes, the data released since December 2021 will not be directly comparable with previous data releases (files downloaded before December 2021) and Realtor.com® economics blog posts. However, future data releases, including historical data, will consistently apply the new methodology. More details are available at the source's Real Estate Data Library (https://www.realtor.com/research/data/)."
HORAMSA16820,2021-12-30,2021-12-30,"Market Hotness: Hotness Rank in Charlottesville, VA (CBSA)",2017-08-01,2021-11-01,Monthly,M,Rank,Rank,Not Seasonally Adjusted,NSA,2021-12-02 16:29:57-06,1,1,Charlottesville,VA,"Market hotness rank for the specified zip code, county, or metro area's compared to all other zip codes, counties and metro areas nationally. A rank value of 1 is considered the hottest in the country.

With the release of its November 2021 housing trends report, Realtor.com® incorporated a new and improved methodology for capturing and reporting housing inventory trends and metrics. The new methodology uses the latest and most accurate data mapping of listing statuses to yield a cleaner and more consistent measurement of active listings at both the national and local level. The methodology has also been adjusted to better account for missing data in some fields including square footage. Most areas across the country will see minor changes with a smaller handful of areas seeing larger updates. As a result of these changes, the data released since December 2021 will not be directly comparable with previous data releases (files downloaded before December 2021) and Realtor.com® economics blog posts. However, future data releases, including historical data, will consistently apply the new methodology. More details are available at the source's Real Estate Data Library (https://www.realtor.com/research/data/)."
