date,Number of Private Establishments for All Industries,msa_state,city,county,state,title,id,frequency,seasonal_adjustment
2006-10-01,12134,IL,Chicago,Kane County,IL,"Number of Private Establishments for All Industries in Kane County, IL",ENU1708920510,Quarterly,Not Seasonally Adjusted
2007-01-01,12336,IL,Chicago,Kane County,IL,"Number of Private Establishments for All Industries in Kane County, IL",ENU1708920510,Quarterly,Not Seasonally Adjusted
2007-04-01,12378,IL,Chicago,Kane County,IL,"Number of Private Establishments for All Industries in Kane County, IL",ENU1708920510,Quarterly,Not Seasonally Adjusted
2007-07-01,12421,IL,Chicago,Kane County,IL,"Number of Private Establishments for All Industries in Kane County, IL",ENU1708920510,Quarterly,Not Seasonally Adjusted
2007-10-01,12490,IL,Chicago,Kane County,IL,"Number of Private Establishments for All Industries in Kane County, IL",ENU1708920510,Quarterly,Not Seasonally Adjusted
2008-01-01,12566,IL,Chicago,Kane County,IL,"Number of Private Establishments for All Industries in Kane County, IL",ENU1708920510,Quarterly,Not Seasonally Adjusted
2008-04-01,12594,IL,Chicago,Kane County,IL,"Number of Private Establishments for All Industries in Kane County, IL",ENU1708920510,Quarterly,Not Seasonally Adjusted
2008-07-01,12614,IL,Chicago,Kane County,IL,"Number of Private Establishments for All Industries in Kane County, IL",ENU1708920510,Quarterly,Not Seasonally Adjusted
2008-10-01,12627,IL,Chicago,Kane County,IL,"Number of Private Establishments for All Industries in Kane County, IL",ENU1708920510,Quarterly,Not Seasonally Adjusted
2009-01-01,12692,IL,Chicago,Kane County,IL,"Number of Private Establishments for All Industries in Kane County, IL",ENU1708920510,Quarterly,Not Seasonally Adjusted
2009-04-01,12717,IL,Chicago,Kane County,IL,"Number of Private Establishments for All Industries in Kane County, IL",ENU1708920510,Quarterly,Not Seasonally Adjusted
2009-07-01,12722,IL,Chicago,Kane County,IL,"Number of Private Establishments for All Industries in Kane County, IL",ENU1708920510,Quarterly,Not Seasonally Adjusted
2009-10-01,12747,IL,Chicago,Kane County,IL,"Number of Private Establishments for All Industries in Kane County, IL",ENU1708920510,Quarterly,Not Seasonally Adjusted
2010-01-01,12861,IL,Chicago,Kane County,IL,"Number of Private Establishments for All Industries in Kane County, IL",ENU1708920510,Quarterly,Not Seasonally Adjusted
2010-04-01,12860,IL,Chicago,Kane County,IL,"Number of Private Establishments for All Industries in Kane County, IL",ENU1708920510,Quarterly,Not Seasonally Adjusted
2010-07-01,12859,IL,Chicago,Kane County,IL,"Number of Private Establishments for All Industries in Kane County, IL",ENU1708920510,Quarterly,Not Seasonally Adjusted
2010-10-01,12924,IL,Chicago,Kane County,IL,"Number of Private Establishments for All Industries in Kane County, IL",ENU1708920510,Quarterly,Not Seasonally Adjusted
2011-01-01,13055,IL,Chicago,Kane County,IL,"Number of Private Establishments for All Industries in Kane County, IL",ENU1708920510,Quarterly,Not Seasonally Adjusted
2011-04-01,13081,IL,Chicago,Kane County,IL,"Number of Private Establishments for All Industries in Kane County, IL",ENU1708920510,Quarterly,Not Seasonally Adjusted
2011-07-01,13122,IL,Chicago,Kane County,IL,"Number of Private Establishments for All Industries in Kane County, IL",ENU1708920510,Quarterly,Not Seasonally Adjusted
2011-10-01,13148,IL,Chicago,Kane County,IL,"Number of Private Establishments for All Industries in Kane County, IL",ENU1708920510,Quarterly,Not Seasonally Adjusted
2012-01-01,13108,IL,Chicago,Kane County,IL,"Number of Private Establishments for All Industries in Kane County, IL",ENU1708920510,Quarterly,Not Seasonally Adjusted
2012-04-01,13127,IL,Chicago,Kane County,IL,"Number of Private Establishments for All Industries in Kane County, IL",ENU1708920510,Quarterly,Not Seasonally Adjusted
2012-07-01,13169,IL,Chicago,Kane County,IL,"Number of Private Establishments for All Industries in Kane County, IL",ENU1708920510,Quarterly,Not Seasonally Adjusted
2012-10-01,13211,IL,Chicago,Kane County,IL,"Number of Private Establishments for All Industries in Kane County, IL",ENU1708920510,Quarterly,Not Seasonally Adjusted
2013-01-01,13381,IL,Chicago,Kane County,IL,"Number of Private Establishments for All Industries in Kane County, IL",ENU1708920510,Quarterly,Not Seasonally Adjusted
2013-04-01,13451,IL,Chicago,Kane County,IL,"Number of Private Establishments for All Industries in Kane County, IL",ENU1708920510,Quarterly,Not Seasonally Adjusted
2013-07-01,13431,IL,Chicago,Kane County,IL,"Number of Private Establishments for All Industries in Kane County, IL",ENU1708920510,Quarterly,Not Seasonally Adjusted
2013-10-01,13466,IL,Chicago,Kane County,IL,"Number of Private Establishments for All Industries in Kane County, IL",ENU1708920510,Quarterly,Not Seasonally Adjusted
2014-01-01,13730,IL,Chicago,Kane County,IL,"Number of Private Establishments for All Industries in Kane County, IL",ENU1708920510,Quarterly,Not Seasonally Adjusted
2014-04-01,13770,IL,Chicago,Kane County,IL,"Number of Private Establishments for All Industries in Kane County, IL",ENU1708920510,Quarterly,Not Seasonally Adjusted
2014-07-01,13886,IL,Chicago,Kane County,IL,"Number of Private Establishments for All Industries in Kane County, IL",ENU1708920510,Quarterly,Not Seasonally Adjusted
2014-10-01,13968,IL,Chicago,Kane County,IL,"Number of Private Establishments for All Industries in Kane County, IL",ENU1708920510,Quarterly,Not Seasonally Adjusted
2015-01-01,13310,IL,Chicago,Kane County,IL,"Number of Private Establishments for All Industries in Kane County, IL",ENU1708920510,Quarterly,Not Seasonally Adjusted
2015-04-01,13449,IL,Chicago,Kane County,IL,"Number of Private Establishments for All Industries in Kane County, IL",ENU1708920510,Quarterly,Not Seasonally Adjusted
2015-07-01,13606,IL,Chicago,Kane County,IL,"Number of Private Establishments for All Industries in Kane County, IL",ENU1708920510,Quarterly,Not Seasonally Adjusted
2015-10-01,13563,IL,Chicago,Kane County,IL,"Number of Private Establishments for All Industries in Kane County, IL",ENU1708920510,Quarterly,Not Seasonally Adjusted
2016-01-01,13121,IL,Chicago,Kane County,IL,"Number of Private Establishments for All Industries in Kane County, IL",ENU1708920510,Quarterly,Not Seasonally Adjusted
2016-04-01,13296,IL,Chicago,Kane County,IL,"Number of Private Establishments for All Industries in Kane County, IL",ENU1708920510,Quarterly,Not Seasonally Adjusted
2016-07-01,13400,IL,Chicago,Kane County,IL,"Number of Private Establishments for All Industries in Kane County, IL",ENU1708920510,Quarterly,Not Seasonally Adjusted
2016-10-01,13504,IL,Chicago,Kane County,IL,"Number of Private Establishments for All Industries in Kane County, IL",ENU1708920510,Quarterly,Not Seasonally Adjusted
2017-01-01,12103,IL,Chicago,Kane County,IL,"Number of Private Establishments for All Industries in Kane County, IL",ENU1708920510,Quarterly,Not Seasonally Adjusted
2017-04-01,12262,IL,Chicago,Kane County,IL,"Number of Private Establishments for All Industries in Kane County, IL",ENU1708920510,Quarterly,Not Seasonally Adjusted
2017-07-01,12320,IL,Chicago,Kane County,IL,"Number of Private Establishments for All Industries in Kane County, IL",ENU1708920510,Quarterly,Not Seasonally Adjusted
2017-10-01,12380,IL,Chicago,Kane County,IL,"Number of Private Establishments for All Industries in Kane County, IL",ENU1708920510,Quarterly,Not Seasonally Adjusted
2018-01-01,12324,IL,Chicago,Kane County,IL,"Number of Private Establishments for All Industries in Kane County, IL",ENU1708920510,Quarterly,Not Seasonally Adjusted
2018-04-01,12355,IL,Chicago,Kane County,IL,"Number of Private Establishments for All Industries in Kane County, IL",ENU1708920510,Quarterly,Not Seasonally Adjusted
2018-07-01,12293,IL,Chicago,Kane County,IL,"Number of Private Establishments for All Industries in Kane County, IL",ENU1708920510,Quarterly,Not Seasonally Adjusted
2018-10-01,12358,IL,Chicago,Kane County,IL,"Number of Private Establishments for All Industries in Kane County, IL",ENU1708920510,Quarterly,Not Seasonally Adjusted
2019-01-01,12420,IL,Chicago,Kane County,IL,"Number of Private Establishments for All Industries in Kane County, IL",ENU1708920510,Quarterly,Not Seasonally Adjusted
2019-04-01,12495,IL,Chicago,Kane County,IL,"Number of Private Establishments for All Industries in Kane County, IL",ENU1708920510,Quarterly,Not Seasonally Adjusted
2019-07-01,12512,IL,Chicago,Kane County,IL,"Number of Private Establishments for All Industries in Kane County, IL",ENU1708920510,Quarterly,Not Seasonally Adjusted
2019-10-01,12523,IL,Chicago,Kane County,IL,"Number of Private Establishments for All Industries in Kane County, IL",ENU1708920510,Quarterly,Not Seasonally Adjusted
2020-01-01,12450,IL,Chicago,Kane County,IL,"Number of Private Establishments for All Industries in Kane County, IL",ENU1708920510,Quarterly,Not Seasonally Adjusted
2020-04-01,12437,IL,Chicago,Kane County,IL,"Number of Private Establishments for All Industries in Kane County, IL",ENU1708920510,Quarterly,Not Seasonally Adjusted
2020-07-01,12428,IL,Chicago,Kane County,IL,"Number of Private Establishments for All Industries in Kane County, IL",ENU1708920510,Quarterly,Not Seasonally Adjusted
2020-10-01,12505,IL,Chicago,Kane County,IL,"Number of Private Establishments for All Industries in Kane County, IL",ENU1708920510,Quarterly,Not Seasonally Adjusted
2021-01-01,12529,IL,Chicago,Kane County,IL,"Number of Private Establishments for All Industries in Kane County, IL",ENU1708920510,Quarterly,Not Seasonally Adjusted
2021-04-01,12749,IL,Chicago,Kane County,IL,"Number of Private Establishments for All Industries in Kane County, IL",ENU1708920510,Quarterly,Not Seasonally Adjusted
1990-01-01,882,TX,Dallas,Kaufman County,TX,"Number of Private Establishments for All Industries in Kaufman County, TX",ENU4825720510,Quarterly,Not Seasonally Adjusted
1990-04-01,872,TX,Dallas,Kaufman County,TX,"Number of Private Establishments for All Industries in Kaufman County, TX",ENU4825720510,Quarterly,Not Seasonally Adjusted
1990-07-01,855,TX,Dallas,Kaufman County,TX,"Number of Private Establishments for All Industries in Kaufman County, TX",ENU4825720510,Quarterly,Not Seasonally Adjusted
1990-10-01,859,TX,Dallas,Kaufman County,TX,"Number of Private Establishments for All Industries in Kaufman County, TX",ENU4825720510,Quarterly,Not Seasonally Adjusted
1991-01-01,872,TX,Dallas,Kaufman County,TX,"Number of Private Establishments for All Industries in Kaufman County, TX",ENU4825720510,Quarterly,Not Seasonally Adjusted
1991-04-01,882,TX,Dallas,Kaufman County,TX,"Number of Private Establishments for All Industries in Kaufman County, TX",ENU4825720510,Quarterly,Not Seasonally Adjusted
1991-07-01,895,TX,Dallas,Kaufman County,TX,"Number of Private Establishments for All Industries in Kaufman County, TX",ENU4825720510,Quarterly,Not Seasonally Adjusted
1991-10-01,888,TX,Dallas,Kaufman County,TX,"Number of Private Establishments for All Industries in Kaufman County, TX",ENU4825720510,Quarterly,Not Seasonally Adjusted
1992-01-01,884,TX,Dallas,Kaufman County,TX,"Number of Private Establishments for All Industries in Kaufman County, TX",ENU4825720510,Quarterly,Not Seasonally Adjusted
1992-04-01,880,TX,Dallas,Kaufman County,TX,"Number of Private Establishments for All Industries in Kaufman County, TX",ENU4825720510,Quarterly,Not Seasonally Adjusted
1992-07-01,884,TX,Dallas,Kaufman County,TX,"Number of Private Establishments for All Industries in Kaufman County, TX",ENU4825720510,Quarterly,Not Seasonally Adjusted
1992-10-01,911,TX,Dallas,Kaufman County,TX,"Number of Private Establishments for All Industries in Kaufman County, TX",ENU4825720510,Quarterly,Not Seasonally Adjusted
1993-01-01,913,TX,Dallas,Kaufman County,TX,"Number of Private Establishments for All Industries in Kaufman County, TX",ENU4825720510,Quarterly,Not Seasonally Adjusted
1993-04-01,918,TX,Dallas,Kaufman County,TX,"Number of Private Establishments for All Industries in Kaufman County, TX",ENU4825720510,Quarterly,Not Seasonally Adjusted
1993-07-01,919,TX,Dallas,Kaufman County,TX,"Number of Private Establishments for All Industries in Kaufman County, TX",ENU4825720510,Quarterly,Not Seasonally Adjusted
1993-10-01,925,TX,Dallas,Kaufman County,TX,"Number of Private Establishments for All Industries in Kaufman County, TX",ENU4825720510,Quarterly,Not Seasonally Adjusted
1994-01-01,913,TX,Dallas,Kaufman County,TX,"Number of Private Establishments for All Industries in Kaufman County, TX",ENU4825720510,Quarterly,Not Seasonally Adjusted
1994-04-01,942,TX,Dallas,Kaufman County,TX,"Number of Private Establishments for All Industries in Kaufman County, TX",ENU4825720510,Quarterly,Not Seasonally Adjusted
1994-07-01,978,TX,Dallas,Kaufman County,TX,"Number of Private Establishments for All Industries in Kaufman County, TX",ENU4825720510,Quarterly,Not Seasonally Adjusted
1994-10-01,1021,TX,Dallas,Kaufman County,TX,"Number of Private Establishments for All Industries in Kaufman County, TX",ENU4825720510,Quarterly,Not Seasonally Adjusted
1995-01-01,1003,TX,Dallas,Kaufman County,TX,"Number of Private Establishments for All Industries in Kaufman County, TX",ENU4825720510,Quarterly,Not Seasonally Adjusted
1995-04-01,1026,TX,Dallas,Kaufman County,TX,"Number of Private Establishments for All Industries in Kaufman County, TX",ENU4825720510,Quarterly,Not Seasonally Adjusted
1995-07-01,1016,TX,Dallas,Kaufman County,TX,"Number of Private Establishments for All Industries in Kaufman County, TX",ENU4825720510,Quarterly,Not Seasonally Adjusted
1995-10-01,1025,TX,Dallas,Kaufman County,TX,"Number of Private Establishments for All Industries in Kaufman County, TX",ENU4825720510,Quarterly,Not Seasonally Adjusted
1996-01-01,1043,TX,Dallas,Kaufman County,TX,"Number of Private Establishments for All Industries in Kaufman County, TX",ENU4825720510,Quarterly,Not Seasonally Adjusted
1996-04-01,1050,TX,Dallas,Kaufman County,TX,"Number of Private Establishments for All Industries in Kaufman County, TX",ENU4825720510,Quarterly,Not Seasonally Adjusted
1996-07-01,1059,TX,Dallas,Kaufman County,TX,"Number of Private Establishments for All Industries in Kaufman County, TX",ENU4825720510,Quarterly,Not Seasonally Adjusted
1996-10-01,1094,TX,Dallas,Kaufman County,TX,"Number of Private Establishments for All Industries in Kaufman County, TX",ENU4825720510,Quarterly,Not Seasonally Adjusted
1997-01-01,1134,TX,Dallas,Kaufman County,TX,"Number of Private Establishments for All Industries in Kaufman County, TX",ENU4825720510,Quarterly,Not Seasonally Adjusted
1997-04-01,1143,TX,Dallas,Kaufman County,TX,"Number of Private Establishments for All Industries in Kaufman County, TX",ENU4825720510,Quarterly,Not Seasonally Adjusted
1997-07-01,1147,TX,Dallas,Kaufman County,TX,"Number of Private Establishments for All Industries in Kaufman County, TX",ENU4825720510,Quarterly,Not Seasonally Adjusted
1997-10-01,1146,TX,Dallas,Kaufman County,TX,"Number of Private Establishments for All Industries in Kaufman County, TX",ENU4825720510,Quarterly,Not Seasonally Adjusted
1998-01-01,1146,TX,Dallas,Kaufman County,TX,"Number of Private Establishments for All Industries in Kaufman County, TX",ENU4825720510,Quarterly,Not Seasonally Adjusted
1998-04-01,1145,TX,Dallas,Kaufman County,TX,"Number of Private Establishments for All Industries in Kaufman County, TX",ENU4825720510,Quarterly,Not Seasonally Adjusted
1998-07-01,1156,TX,Dallas,Kaufman County,TX,"Number of Private Establishments for All Industries in Kaufman County, TX",ENU4825720510,Quarterly,Not Seasonally Adjusted
